Url;Establecimiento;Tipo;Categoria;EdificioSituacion;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;UnidadesAlojativas;Plazas;Telefonos;Telefax;Email
www.golfplazaresort.com;GOLF PLAZA;HOTEL;4 ESTRELLAS;;URB. GOLF DEL SUR;0;38620;0;0;0;SAN MIGUEL;174;380;922737000;922738665;info@golfplazaresort.com
;GOLF RESORT;APARTAMENTO;3 LLAVES;Urbanizaci�n;MEANDRO, 3;0;38000;28.062718;-16.713625;0;ARONA;51;203;922787970;;
www.hotellosgigantes.com;GIGANTES, LOS;HOTEL;4 ESTRELLAS;;C/. FLOR DE PASCUA;12;38683;28.243615;-16.840912;0;SANTIAGO DEL TEIDE;225;451;922861020;922860475;hotellosgigantes@hotellosgigantes.com
;GRAN MELIA PALACIO ISORA;HOTEL;5 ESTRELLAS LUJO;;AVDA. LOS OCEANOS (PLAN PARCIAL LA JAQUITA);1;38000;0;0;0;GUIA DE ISORA;609;1218;922869000;922869010;
www.bahia-duque.com;GRAN HOTEL BAHIA DEL DUQUE;HOTEL;5 ESTRELLAS LUJO;Playa;AVDA. ALCALDE WALTER PAETZMAN, S/N.;0;38660;28.09225;-16.739637;0;ADEJE;362;732;922746900;922746916;comercial@bahia-duque.com
;GIJON;PENSI�N;1 ESTRELLA;;C/. CALLAO DE LIMA;37-3�;38002;28.469697;-16.253572;0;SANTA CRUZ DE TENERIFE;4;6;922288603;;
www.riu.com;GRAN HOTEL RIU GAROE;HOTEL;4 ESTRELLAS;Ciudad;C/. DR. CELESTINO GONZALEZ PADRON, 3 (URB. LA PAZ);0;38400;28.41242149;-16.53198168;0;PUERTO DE LA CRUZ;190;380;922382988;922388360;direccion@hotelgaroe.com
wwwh10.es;GRAN TINERFE;HOTEL;4 ESTRELLAS;;RAFAEL PUIG LUVINA, 13. AVDA. ;0;38660;28.072205290000003;-16.731034629999996;0;ADEJE;365;703;922791200;922791265;h10.gran.tinerfe@h10.es
www.granadaparktf.com;GRANADA PARK;APARTAMENTO;3 LLAVES;;C/. MEANDRO, 2;0;38000;28.062718;-16.713625;0;ARONA;175;388;922787171;922790101;granadapark@hotmail.com
www.greengolfresort.com;GREEN GOLF RESORT;APARTAMENTO;4 ESTRELLAS;Urbanizaci�n;C/. LANDA (CAMPO DE GOLF LAS AMERICAS);1;38650;45.70732;8.61817;0;ARONA;121;325;922787760;922787766;contac@golfresortstenerife.com
www.aptosgreenpark.com;GREEN PARK (EL CID Y LA CORBETA);APARTAMENTO;3 LLAVES;Playa;GOLF DEL SUR, S/N. URB. ;0;38620;0;0;0;SAN MIGUEL;148;310;922738786;922738592;fmartinez@grupounica.com
www.casaguajara.com;GUAJARA;VIVIENDA TURISTICA;SIN DATO;Barrio;C/ SAN BARTOLOME, 7 ;0;38593;0;0;0;ARICO;2;3;666730585;;
www.princess-hotels.com/dreamprincess.com;GUAYARMINA PRINCESS;HOTEL;4 ESTRELLAS;;C/. LONDRES ;1;38670;28.088642;-16.735844;0;ADEJE;514;1028;922713113/9227125;922712000;jose.detaille@princess-hotels.com
;HARBOUR CLUB I;APARTAMENTO;1 LLAVE;;JOSE ANTONIO GONZALEZ FORTES, 26 AVDA. ;0;38436;0;0;0;SANTIAGO DEL TEIDE;32;128;922862273;922860858;
www.haciendadelsol-tenerife.com;HACIENDA DEL SOL;APARTAMENTO;2 LLAVES;;C/. ARQUITECTO GOMEZ CUESTA, 5 ;0;38660;28.064685;-16.727484;0;ARONA;102;222;922791907;922792060;hacienda@arrakis.es
www.h10.es;H10 BIG SUR;HOTEL;4 ESTRELLAS;Ciudad;AVDA. JUAN CARLOS I;28;38650;28.049968;-16.712363;0;ARONA;167;334;922790366;922792260;oamor@h10.es
;GUAYERO;APARTAMENTO;2 LLAVES;;PENETRACION AVDA. ;0;38640;0;0;0;ARONA;32;96;922791239;;
;HELIOTROPOS, LOS;CASA RURAL;CATEGORIA �NICA;Barrio;C/ LA RESBALA, 21 ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;4;12;922580319;;
;HARBOUR CLUB II;APARTAMENTO;1 LLAVE;;JOSE ANTONIO GONZALEZ FORTES, 53, VDA. ;0;38000;0;0;0;SANTIAGO DEL TEIDE;29;87;922862273;922860858;
www.grupohg.com;HG CRISTIAN SUR;APARTAMENTO;3 LLAVES;;AMSTERDAN, 4 - AVDA. ;0;38650;0;0;0;ARONA;132;496;922792600;922752987;
;HIBISCOS, LOS;HOTEL;3 ESTRELLAS;;SAN EUGENIO URB. ;0;38660;28.079609;-16.732744;0;ADEJE;296;577;922791462/922791508;922753551;hibiscos@arsunturistica.com
;HOLLYWOOD MIRAGE;APARTAMENTO;1 LLAVE;Playa;OASIS DEL SUR  URB. ;0;38650;45.794654846191406;8.526862144470215;0;ARONA;335;1125;922751915;922791792;
;HORIZONTE;HOTEL;1 ESTRELLA;;C/. SANTA ROSA DE LIMA;11;38027;0;0;0;SANTA CRUZ DE TENERIFE;40;65;922271936;922/283054;
www.iberostar.com;IBEROSTAR GRAND HOTEL ANTHELIA;HOTEL;5 ESTRELLAS;Playa;C/. LONDRES (URB.PLAYA DEL DUQUE) ;15;38670;0;0;0;ADEJE;391;727;922713335;922718091;grand.hotel.anthelia@iberostar.com
;HOSPITAL VIEJO U HOSPICIO;CASA RURAL;CATEGORIA �NICA;;CTRA. GENERAL DEL NORTE, 176;0;38370;0;0;0;LA MATANZA DE ACENTEJO;4;8;922577134;922577134;
www.bahia-duque.com;IBEROSTAR GRAND HOTEL EL MIRADOR;HOTEL;5 ESTRELLAS;;AVDA. BRUSELAS, S/N.;0;38660;0;0;0;ADEJE;123;250;922746900;922746962;comercial@bahia-duque.com
;ISABEL;HOTEL;4 ESTRELLAS;;AVDA. MOSCU, S/N.;0;38660;0;0;0;ADEJE;384;778;922747000;922747001;
www.ruralida.com;IDA, CASA;CASA RURAL;CATEGORIA �NICA;;C/ LA OLIVA, 8;0;38459;0;0;0;GARACHICO;5;15;922133297;922133297;
www.agahotels.com;JACARANDA;HOTEL;4 ESTRELLAS;;BRUSELAS, 4  ;0;38670;28.093400959999997;-16.73728458;0;ADEJE;563;1083;922712227;922712098;director@jacaranda-hotels.es
;ISLAND VILLAGE 1� FASE;APARTAMENTO;2 LLAVES;Playa;SAN EUGENIO ALTO URB. ;0;38000;28.079609;-16.732744;0;ADEJE;38;119;922790975;;
www.hotasa.es;INTERPALACE;HOTEL;4 ESTRELLAS;Ciudad;C/. ACEVI�O (URB. LA PAZ) ;21;38400;28.41418;-16.54743;0;PUERTO DE LA CRUZ;250;500;922383101;922383400;interpalace@hotasa.es
www.hovima-hotels.com;JARDIN CALETA;HOTEL;3 ESTRELLAS;Playa;C/. LA CALETA, 34 ;0;38670;0;0;0;ADEJE;244;496;922710976;922711040;jardincaleta@hovima-hotels.com
;ISLA BAJA;CASA EMBLEMATICA;CATEGOR�A �NICA;Suelo Urbano;C/ ESTEBAN DE PONTE, 3;0;38450;28.372809990000004;-16.76558411;0;GARACHICO;6;12;;;info@jardinesdefranchy.com
www.adrianhoteles.com;JARDINES DE NIVARIA;HOTEL;5 ESTRELLAS;Playa;C/. PARIS, S/N. (URB. PLAYA DE FA�ABE) ;0;38660;0;0;0;ADEJE;269;546;922713333;922713147;informaci�n@adrianhoteles.com
www.argonautas.org;JARDIN, EL;PENSI�N;1 ESTRELLA;Ciudad;C/. ESTEBAN DE PONTE;8;38450;0;0;0;GARACHICO;3;6;922830245;922830245;eljardin@argonautas.org
www.solmelia.com;JARDINES DEL TEIDE;HOTEL;4 ESTRELLAS;;AVDA. AGANDO, S/N. (URB. MIRADOR DEL DUQUE);0;38670;0;0;0;ADEJE;298;596;922717030;922717040;melia.jardines.del.teide@solmelia.com
www.jardin-tropical.com;JARDIN TROPICAL;HOTEL;4 ESTRELLAS;;C/GRAN BRETA�A, S/N;0;38670;39.977298736572266;-75.33350372314453;0;ADEJE;376;737;922746000;922746060;hotel@jardin-tropical.com
www.trocpial-joteles.com;JARDIN TROPICAL;HOTEL;3 ESTRELLAS;;GRAN BRETA�A ;0;38670;39.977298736572266;-75.33350372314453;0;ADEJE;37;76;922746000/922750100;922746060;hotel@jardin-tropical.com
;JUNCOS, LOS;CASA RURAL;CATEGORIA �NICA;;CMNO. TAMUNANTE, 45;0;38430;0;0;0;ICOD DE LOS VINOS;3;6;922287946;922245938;
;LA HONDURA;CASA RURAL;CATEGORIA �NICA;Suelo R�stico (Calificaci�n);FINCA LA HONDURA -LOMO CHO PATRICIO- FLORIDA ALTA;0;38300;0;0;0;LA OROTAVA;3;4;;;
;LA CUADRA;CASA RURAL;CATEGORIA �NICA;Barrio;C/ LA ESPERANZA, 6 (LAS VEGAS);0;38600;0;0;0;GRANADILLA DE ABONA;0;0;922660389;;
;LA BUENA TIERRA;CASA RURAL;CATEGORIA �NICA;Monta�a;EL PINAR, 1 (EL PINALETE);0;38600;28.130833;-16.5773;1246;GRANADILLA DE ABONA;1;3;629553083;;
www.hotasa.es;LAGOS DE CESAR;HOTEL;4 ESTRELLAS;;JOSE GONZALEZ, S/N ;0;38436;0;0;0;SANTIAGO DEL TEIDE;116;235;922862200;922862198;lagoscesar@hotasa.es
www.lagosdefa�abe.com;LAGOS DE FA�ABE;APARTAMENTO;3 LLAVES;Urbanizaci�n;C/. LONDRES (URB. PLAYA DE FA�ABE);8;38670;0;0;0;ADEJE;89;281;922712563;922712129;loslagos@lagosdefa�abe.com
;LAGO;APARTAMENTO;1 LLAVE;Carretera;GENERAL PUERTO SANTIAGO, CTRA., 36 ;0;38000;0;0;0;SANTIAGO DEL TEIDE;35;113;922860182;;
;LA MALVASIA;CASA RURAL;CATEGORIA �NICA;Monta�a;FINCA LA QUINTA;0;38580;-18.638050079345703;-69.72359466552734;0;ARICO;6;15;670729599;;
www.fincagarimba.com;LAGAR, EL;CASA RURAL;CATEGORIA �NICA;;CMNO. GARIMBA (ESQ. ATALAYA), 2 ;0;38297;33.69390106201172;-117.4035415649414;0;LA LAGUNA;3;6;922636704;922243385;
www.hotelnivaria.com;LAGUNA NIVARIA;HOTEL URBANO;4 ESTRELLAS;Ciudad;PZA. DEL ADELANTADO;11;38201;0;0;0;LA LAGUNA;80;171;922264298;922259634;info@hotelnivaria.com
www.lagunapark1.com;LAGUNA PARK;APARTAMENTO;3 LLAVES;;AVDA. DE LOS PUEBLOS, 26;0;38660;28.08028798;-16.730583100000004;0;ADEJE;98;294;922714517;922714400;direcci�n@lagunapark1.com
www.lagunapark2.com;LAGUNA PARK II- COSTA LAGUNA;APARTAMENTO;2 LLAVES;;C/. PAIS VASCO, 1 (URB. TORVISCAS);0;38670;28.082763;-16.726275;0;ADEJE;211;616;922715511;922715308;direccion@lagunapark2.com
;LAURA;PENSI�N;1 ESTRELLA;;c/ La Esplanda num.7;0;38650;45.794654846191406;8.526862144470215;0;ARONA;8;14;922790483;;
;LELA;PENSI�N;1 ESTRELLA;;JUAN XXIII, 28 ;0;38006;28.480526800000003;-16.29576623;0;ARONA;3;7;922791389;;
www.rurallasllanadas.com;LLANADAS, LAS ;CASA RURAL;CATEGORIA �NICA;;C/ CHANAJIGA, 108;0;38410;0;0;0;LOS REALEJOS;5;10;922333572;;
;LO DE CARTA;CASA RURAL;CATEGORIA �NICA;;CTRA. A LA CUMBRE (MONTE LOS FRAILES), KM. 5,5;0;38550;0;0;0;ARAFO;3;6;922275002/277434;922282863/;guamanbe@hotmail.com
www.casaruralvillamaria.com;LOS GAVILANES;CASA RURAL;CATEGORIA �NICA;;C/. LOS GAVILANES, 22 ;0;38580;-18.4860344;-70.2858887;0;ARICO;5;11;630452370;;
www.gemahoteles.com;LUABAY COSTA ADEJE;HOTEL;4 ESTRELLAS;;AVDA. ERNESTO SARTI, 8 ;0;38660;39.977298736572266;-75.33350372314453;0;ADEJE;303;567;922714606;922715875;direccioon.esmeralda@gemahoteles.com
;LAVAGGI;HOTEL;3 ESTRELLAS;Ciudad;AVDA. FAMILIA BETANCOURT Y MOLINA;8;38400;28.4172;-16.543629;0;PUERTO DE LA CRUZ;143;281;922384311;922384397;direcci�n@hotellavaggi.com
;LOLY;PENSI�N;2 ESTRELLAS;;SALAS, 4 ;0;38000;28.477674540000002;-16.29740399;0;PUERTO DE LA CRUZ;7;14;922383693;;
;MADRESELVA;CASA RURAL;CATEGORIA �NICA;;C/ MONTA�EZ, 22 ;0;38370;0;0;0;LA MATANZA DE ACENTEJO;2;6;922245312;;
;LUABAY COSTA LOS GIGANTES;HOTEL;4 ESTRELLAS;;C/. JUAN MANUEL CAPDEVIELLE;8;38683;28.297395;-16.814922;0;SANTIAGO DEL TEIDE;518;1001;922867272;922867525;
www.hotel-lasmadrigueras.com;MADRIGUERAS, LAS ;HOTEL;5 ESTRELLAS;;PLAN PARCIAL PARCELA N�3 GOLF LAS AMERICAS;0;38660;0;0;0;ARONA;57;118;922777818;922777819;info@hotel-lasmadrigueras,com
www.floridatenerife.com;LUABAY TENERIFE;HOTEL;4 ESTRELLAS;;BLAS PEREZ GONZALEZ, 11  AVDA. ;0;38400;28.411435779999998;-16.55644476;0;PUERTO DE LA CRUZ;318;604;922370770;922370779;puerto@floridatenerife.com
www.luzdelmar.eu;LUZ DEL MAR;HOTEL;4 ESTRELLAS;;AVDA.SIBORA N�M. 10;0;38000;28.374850450000004;-16.81168914;0;LOS SILOS;49;98;922 841623;922841 628;
;MAGA;HOTEL;1 ESTRELLA;;IRIARTE, 11-SAN JUAN, 24 ;0;38400;28.415805989999996;-16.54796956;0;PUERTO DE LA CRUZ;24;47;922383853;922382555;grupomaga@ctr.es
www.fincalamajadera.com;MAJADERA, LA;CASA RURAL;CATEGORIA �NICA;;C/ LAS ROSAS, 58 ;0;38109;-32.9175415;-60.796814;0;EL ROSARIO;3;9;922680922;922680922;info@fincalamajadera.com
www.daniamagec.com;MAGEC PARK;HOTEL;3 ESTRELLAS;;C/. PEREZ ZAMORA, S/N.;0;38400;0;0;0;PUERTO DE LA CRUZ;132;252;922384351;922384049;info@daniamagec.com
;MALOLA;APARTAMENTO;2 LLAVES;Playa;TENERIFE, 2 ;0;38612;28.04680964;-16.5386108;0;GRANADILLA DE ABONA;25;80;922176456;;
www.malpaistrece.com;MALPAIS TRECE;CASA RURAL;CATEGORIA �NICA;;C/ MALPAIS, 13 ;0;38450;0;0;0;GARACHICO;8;15;922830064;922133068;info@malpaistrece.com
;MALIBU PARK I;HOTEL;3 ESTRELLAS;;C/. ITALIA;4;38670;28.079287;-16.725594;0;ADEJE;247;692;922714786;922750786;
www.casamamalola.com;MAMA LOLA;CASA RURAL;CATEGORIA �NICA;Barrio;C/ TRECE DE SEPTIEMBRE, 11;0;38580;43.63616180419922;-113.3007583618164;0;ARICO;2;6;922161217;922271481;
www.marysol.org;MAR Y SOL;APARTAMENTO;3 LLAVES;Playa;C/. AMSTERDAN;8;38650;40.27027893066406;-79.66221618652344;0;ARONA;120;304;922750540;922795473;info@marysol.org
;MARAZUL;APARTAMENTO;1 LLAVE;;EVARISTO GOMEZ , 2;0;38612;28.04517746;-16.53920084;0;GRANADILLA DE ABONA;26;88;922177159;922177217;
;MARAZUL DEL SUR;APARTAMENTO;2 LLAVES;;C/. BOCA CANGREJO, S/N. URB. MAR AZUL (CTRA. GENERAL A PLAYA SAN JUAN);0;NULL;39.977298736572266;-75.33350372314453;0;ADEJE;168;657;922781000;;
;MARINA PRIMAVERA FASE II-READER;APARTAMENTO;2 LLAVES;Playa;SAN EUGENIO, 2 URB. ;0;38000;28.079609;-16.732744;0;ADEJE;2;4;;;
;MARINO TENERIFE;APARTAMENTO;3 LLAVES;;C/. MINERVA;2;38630;40.27027893066406;-79.66221618652344;0;ARONA;28;80;922785454;;
;MARINO;PENSI�N;2 ESTRELLAS;;C/ BARRIO NUEVO, N�M. 18-20;0;38006;40.27027893066406;-79.66221618652344;0;ARONA;9;18;922795517;;
www.maritim.de;MARITIM;HOTEL;4 ESTRELLAS;;EL BURGADO, 1 ;0;38008;28.404113;-16.571847;0;LOS REALEJOS;237;476;922379000;922379037;info.ten@maritim.de
;MARINO TENERIFE;APARTAMENTO;3 LLAVES;Barrio;C/. MINERVA;2;38640;28.011786;-16.641639;0;ARONA;137;421;922731230;922730040;gestiland300@hotmail.com
;MARITIM;HOTEL APARTAMENTO;4 ESTRELLAS;;Camino el Burgado, s/n ;0;38000;28.397471;-16.566492;0;LOS REALEJOS;142;284;922379000;922379037;
;MARQUES, EL;APARTAMENTO;1 LLAVE;;C/. LAS ROSAS, S/N. (URB. EL MARQUES);0;38683;0;0;0;SANTIAGO DEL TEIDE;125;533;922/861200;922/861057;
;MAR-OLA PARK;APARTAMENTO;2 LLAVES;Playa;AVDA. ANTONIO DOMINGUEZ;17;38660;28.056509;-16.726749;0;ARONA;72;192;922751332/751356;922751243;thmarola@telefonica.net
www.hotelmarquesa.com;MARQUESA;HOTEL;3 ESTRELLAS;;QUINTANA, 11 ;0;38400;28.41708317;-16.5489091;0;PUERTO DE LA CRUZ;91;163;922383151;922386950;reservas@hotelmarquesa.com
www.hotelmedano.com;MEDANO;HOTEL;3 ESTRELLAS;Playa;PZA. DEL M�DANO, S/N.;0;38612;0;0;0;GRANADILLA DE ABONA;91;162;922177000;922176048;reservas@medano.es
;MARYLANZA SUITES & SPA;HOTEL;4 ESTRELLAS;;C/. ARENALES;20;38640;28.059425;-16.722414;0;ARONA;217;434;922765537;922797671;
www.apartamentosmasaru.com;MASARU;APARTAMENTO;3 LLAVES;;ROBLES, LOS, S/N URB. LA PAZ;0;38400;0;0;0;PUERTO DE LA CRUZ;194;421;922370085;922370331;info@apartamentosmasaru.com
www.expogrupo.com;MEDITERRANEAN PALACE;HOTEL CONGRESO;5 ESTRELLAS;;AVDA. LAS AMERICAS S/N.  ;0;NULL;45.794654846191406;8.526862144470215;0;ARONA;536;1072;922757500;922793622;comercialtfe@expogrupo.com
;MEDINA;PENSI�N;2 ESTRELLAS;;EDUARDO ROO, 68 ;0;38320;33.69390106201172;-117.4035415649414;0;LA LAGUNA;20;32;922660848;922662897;
www.iberostar.com;MENCEY;HOTEL;5 ESTRELLAS;Ciudad;C/. DR. JOSE NAVEIRAS;38;38001;28.475259;-16.254747;0;SANTA CRUZ DE TENERIFE;261;507;922 609900;922280017;hotel.mencey@iberostar.com
;MERLIN RESORT;APARTAMENTO;2 LLAVES;;EL JABLE, 36 URB. CALLAO SALVAJE;0;38678;0;0;0;ADEJE;118;259;922741510;922741009;oceanclub@oceanhoteles.com
;MIRADERO, EL;CASA RURAL;CATEGORIA �NICA;;MIRADERO, 8 ;0;38430;0;0;0;ICOD DE LOS VINOS;2;5;922810219;;
;MIRAMAR-MARRERO;APARTAMENTO;1 LLAVE;Playa;AVDA. MARITIMA ;0;38600;0;0;0;GRANADILLA DE ABONA;3;15;922704504;;
www.miramartf.com;MIRAMAR;HOTEL;3 ESTRELLAS;Ciudad;C/. PARQUE TAORO;23;38400;0;0;0;PUERTO DE LA CRUZ;143;271;922384811;922 371067;miramar@miramartf.com
www.molinoblanco.com;MOLINO BLANCO;APARTAMENTO;3 LLAVES;;ALMACIGO, 2 ;0;38400;0;0;0;PUERTO DE LA CRUZ;64;128;922371641;922385409;reservas@molinoblanco.com
;MILEMA;PENSI�N;1 ESTRELLA;;SIMON BOLIVAR, 3 ;0;38007;28.46432626;-16.26986414;0;SANTA CRUZ DE TENERIFE;16;32;922225879;;
www.monopoltf.com;MONOPOL;HOTEL;3 ESTRELLAS;;QUINTANA, 15 ;0;38400;28.41717571;-16.54854566;0;PUERTO DE LA CRUZ;100;185;922384611;922370310;monopol@interbook.net
;MORA, LA;CASA RURAL;CATEGORIA �NICA;Monta�a;C/ CATALU�A, S/N;0;38680;0;0;0;GUIA DE ISORA;1;2;922736870/625620350;;
;MONTE DEL AGUA;CASA RURAL;CATEGORIA �NICA;;LOMO CORTO, 3 ;0;38470;46.388999938964844;-111.58599853515625;0;LOS SILOS;4;11;922136151;;
www.casaelmoral.com;MORAL, EL;CASA RURAL;CATEGORIA �NICA;;C/ CASTILLO, 13 ;0;38589;43.63616180419922;-113.3007583618164;0;ARICO;2;4;922278318;922602481;
;MORALES, LOS;CASA EMBLEMATICA;CATEGOR�A �NICA;Suelo Urbano;C/ ANTONIO ORAMAS, 15, SAN JUAN;0;38420;0;0;0;SAN JUAN DE LA RAMBLA;0;0;;;
www.morrocatana.es;MORRO CATANA;CASA RURAL;CATEGORIA �NICA;;C/ LOMITO, N� 19;0;38480;41.744468688964844;-123.97113037109375;0;BUENAVISTA DEL NORTE;2;4;696465838;922353197;ruralmorrocatana@hotmail.com
www.morrocatana.es;MORRO CATANA DOS;CASA RURAL;CATEGORIA �NICA;Monta�a;C/ LOMITO, 9;0;38480;41.744468688964844;-123.97113037109375;0;BUENAVISTA DEL NORTE;1;3;696465838;922353197;
www.fincagarimba.com;MANCHADA, LA;VIVIENDA TURISTICA;SIN DATO;;CMNO. GARIMBA (ESQ. ATALAYA), 2;0;38000;33.69390106201172;-117.4035415649414;0;LA LAGUNA;2;6;922636704;922243385;
;MOVA;PENSI�N;2 ESTRELLAS;;SAN MARTIN, 33 ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;21;33;922283261;;
www.aparthotelneptuno.com;NEPTUNO COSTA ADEJE;APARTAMENTO;3 LLAVES;;CATALU�A, 3 COSTA ADEJE;0;38678;0;0;0;ADEJE;106;308;922713078;922793014;neptuno@aparthotelneptuno.com
;MORTERO;CASA RURAL;CATEGORIA �NICA;;C/ MARENGO, 18 ;0;38430;28.347364;-16.703547;0;ICOD DE LOS VINOS;2;4;922811872;;
www.a-caledonia.com;NAUTICO;HOTEL CIUDAD;2 ESTRELLAS;Ciudad;PROFESOR PERAZA DE AYALA AVDA.,13 ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;40;76;922247066;922247276;nautico@a-caledonia.com
;NEPTUNO;HOTEL;3 ESTRELLAS;;CTRA. GENERAL BAJAMAR-PUNTA HIDALGO KM. 14;0;38200;33.69390106201172;-117.4035415649414;0;LA LAGUNA;104;197;922542562;;
;NIEVES, LAS;HOTEL;1 ESTRELLA;;EL CAMPO, 18 ;0;38680;0;0;0;GUIA DE ISORA;21;36;922850703;;
www.nh-hotels.com;NH TENERIFE;HOTEL;3 ESTRELLAS;Ciudad;CANDELARIA ESQ. DR. ALLART ;0;38003;28.539199829101562;-16.202999114990234;0;SANTA CRUZ DE TENERIFE;64;112;922534422;922574564;nhtenerife@nh-hotels.com
www.dreamplacehotels.com;NOELIA;HOTEL;4 ESTRELLAS;;Avda. Noelia Afonso Cabrera, 6;0;38660;28.05862337;-16.729243400000005;0;ARONA;416;832;922793511;922793609;paco.ariza@grupold2.com
www.h10.es;NI�A, LA;HOTEL;4 ESTRELLAS;;AVDA. DE ESPA�A (SAN EUGENIO);26;38660;42.78094;-8.71127;0;ADEJE;226;454;922717090;922717684;h10.la.ni�a@h10.es
www.fiesta-hotels.com;OASIS PARAISO;HOTEL;3 ESTRELLAS;;AVDA. ADEJE 300;2;38678;0;0;0;ADEJE;573;1092;922741133;922741159;oasis@fiesta-hotels.com
www.solvasa.com;NOPAL;HOTEL;3 ESTRELLAS;;C/. SAN JUAN;14;38400;0;0;0;PUERTO DE LA CRUZ;51;96;922378062;922371476;nopal@solvasa.com
www.golfresortstenerife.com;OASIS GOLF RESORT;APARTAMENTO;4 ESTRELLAS;Urbanizaci�n;C/. MEANDRO;3;38650;28.062718;-16.713625;0;ARONA;206;489;922788338;922788357;oasisgolf@hotmail.com
www.noeliaplaya.com;NOELIA PLAYA;APARTAMENTO;3 LLAVES;;HNOS. FERNANDEZ PERDIGON,9 AVDA. ;0;38400;28.41224045;-16.55586272;0;PUERTO DE LA CRUZ;106;212;922384211/384290;922372847;direccion@noeliaplaya.com
www.hotelesreveron.com;OASIS MANGO;APARTAMENTO;3 LLAVES;;SAN FRANCISCO, 15, AVDA. ;0;38650;40.27027893066406;-79.66221618652344;0;ARONA;89;267;922753818;922753550;oasismango@hotelesreveron.com
;OCEAN PARK;APARTAMENTO;2 LLAVES;Playa;SAN EUGENIO URB. ;0;38660;28.079609;-16.732744;0;ADEJE;105;310;922714311;922715324;
;OCEANO;HOTEL;1 ESTRELLA;Ciudad;CASTILLO, 6 ;0;38002;0;0;0;SANTA CRUZ DE TENERIFE;28;48;922246378;;
;OCEAN AZAHARA PLAYA;APARTAMENTO;2 LLAVES;Playa;SUECIA, S/N. PROLONG. AVDA. ;0;38650;40.27027893066406;-79.66221618652344;0;ARONA;69;159;922794405;922796875;
;OCEAN BOULEVARD;APARTAMENTO;1 LLAVE;;GOLF DEL SUR URB. ;0;38620;35.74946975708008;-120.6966781616211;0;SAN MIGUEL;31;186;922738802;922738857;ocean@eh-pa.com
;OCEANO;HOTEL;4 ESTRELLAS;Barrio;C/. OCEANO PACIFICO;1;38240;0;0;0;LA LAGUNA;90;186;922156066;922156352;
;OPTIMIST;APARTAMENTO;2 LLAVES;;C/. CALIFORNIA;2;38660;28.0581;-16.730866;0;ARONA;63;243;922792601;922792602;apartamentosoptimist@hotmail.com
www.apartamentos-olympia.com;OLYMPIA;APARTAMENTO;2 LLAVES;;VENEZUELA, 12 ;0;38660;39.977298736572266;-75.33350372314453;0;ADEJE;70;149;922790300;922793520;olimpya@jet.es
;OLIVOS, LOS;APARTAMENTO;3 LLAVES;Playa;PARIS, 1 - PLAYA FA�ABE URB.;0;38670;0;0;0;ADEJE;93;279;922/716589;922/714167;
;ORO VERDE;APARTAMENTO;1 LLAVE;;AVDA. ERNESTO SARTI, S/N (PARCELA B-6) ;0;38000;28.085094;-16.731996;0;ADEJE;93;317;;;
;ORO BLANCO;APARTAMENTO;2 LLAVES;Playa;ARQUITECTO GOMEZ CUESTA, 12 ;0;38000;40.27027893066406;-79.66221618652344;0;ARONA;143;442;922793563/793950;922752884;
;PADILLA;PENSI�N;1 ESTRELLA;;C/. GENERAL MOLA (3�-2� IZDA.) ;16;38006;0;0;0;SANTA CRUZ DE TENERIFE;11;16;922270632;;
;PADRON;PENSI�N;2 ESTRELLAS;;ISLAS CANARIAS, 114 (ANTIGUA GENERAL MOLA);0;38007;0;0;0;SANTA CRUZ DE TENERIFE;33;45;922222876;;
www.xlresorts.com;PALM-BEACH;HOTEL;2 ESTRELLAS;;AVDA. V CENTENARIO, S/N.;0;38660;0;0;0;ADEJE;318;967;922792100;922792198;palmbeachclub@xlresorts.com
;PALIA DON PEDRO;APARTAMENTO;2 LLAVES;Urbanizaci�n;C/. HERCULES (URB. TEN-BEL);3;38640;0;0;0;ARONA;128;375;922731439;922731259;
www.palmerasplaya.com;PALMERAS PLAYA;APARTAMENTO;3 LLAVES;Ciudad;AVDA. VENEZUELA;12;38400;0;0;0;PUERTO DE LA CRUZ;203;409;922380616/382238;922383424;reservas@palmerasplaya.com
;PADRON;PENSI�N;1 ESTRELLA;;C/. NU�EZ DE LA PE�A;29;38202;0;0;0;LA LAGUNA;20;37;922259116;;
;PALMERO;PENSI�N;1 ESTRELLA;;ISLA BONITA, 11 ;0;38008;0;0;0;GUIA DE ISORA;8;14;922865421;;
www.casarurallapaloma.com;PALOMA, LA;CASA RURAL;CATEGORIA �NICA;;C/ SALAZAR, 23 ;0;38300;0;0;0;LA OROTAVA;1;3;922322351;922324491;
www.palomabeach.com;PALOMA BEACH-PARKES;APARTAMENTO;3 ESTRELLAS;Urbanizaci�n;AVDA. JUAN CARLOS I;43;38640;28.049968;-16.712363;0;ARONA;145;488;922750410/751483;;info@palomabeach.com
www.h10.es;PALMERAS, LAS;HOTEL;4 ESTRELLAS;;AVDA. RAFAEL PUIG ;28;38660;40.27027893066406;-79.66221618652344;0;ARONA;519;1045;922790991;922790274;h10.las.palmeras@h10.es
